FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE,geometry,index_right,NOMBDEP,NOMBPROV,NOMBDIST,UBIGEO
20021108,100810,-12.0157,-74.5807,31,4.5,20223006,POINT (-74.5807 -12.0157),1709.0,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,090707
20021108,190005,-15.9702,-72.8065,37,4.5,20223006,POINT (-72.8065 -15.9702),1805.0,AREQUIPA,CONDESUYOS,ANDARAY,040602
20021109,30744,-8.045,-74.45,163,4.5,20223006,POINT (-74.45 -8.045),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20021109,215126,-4.1588,-81.2711,12,5.1,20223006,POINT (-81.2711 -4.1588),,,,,
20021110,105409,-16.4904,-72.9352,48,5.5,20223006,POINT (-72.9352 -16.4904),77.0,AREQUIPA,CAMANA,MARISCAL CACERES,040204
20021110,190843,-10.8206,-78.0541,15,4.6,20223006,POINT (-78.0541 -10.8206),,,,,
20021112,72004,-17.9644,-71.3537,112,5.1,20223006,POINT (-71.3537 -17.9644),,,,,
20021112,203826,-9.6778,-78.5823,91,4.8,20223006,POINT (-78.5823 -9.6778),,,,,
20021113,31858,-4.0881,-77.9935,78,5.3,20223006,POINT (-77.9935 -4.0881),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
20021113,63329,-4.2294,-77.9034,64,4.5,20223006,POINT (-77.9034 -4.2294),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
20021113,135524,-4.7742,-78.1533,30,4.5,20223006,POINT (-78.1533 -4.7742),1346.0,AMAZONAS,BAGUA,IMAZA,010205
20021114,70424,-10.8721,-74.9719,43,4.5,20223006,POINT (-74.9719 -10.8721),301.0,JUNIN,CHANCHAMAYO,PERENE,120302
20021114,194340,-7.0092,-79.6007,28,4.6,20223006,POINT (-79.6007 -7.0092),7.0,LAMBAYEQUE,CHICLAYO,LAGUNAS,140107
20021122,150914,-16.2842,-73.0001,12,4.7,20223006,POINT (-73.0001 -16.2842),79.0,AREQUIPA,CAMANA,OCOÑA,040206
20021124,91442,-14.9218,-71.6539,87,4.9,20223006,POINT (-71.6539 -14.9218),1684.0,CUSCO,ESPINAR,SUYCKUTAMBO,080807
20021127,64449,-18.648,-71.207,47,4.0,20223006,POINT (-71.207 -18.648),,,,,
20021127,72718,-14.0105,-75.0553,112,4.6,20223006,POINT (-75.0553 -14.0105),897.0,HUANCAVELICA,HUAYTARA,OCOYO,090606
20021127,164729,-8.1725,-73.9145,160,4.6,20223006,POINT (-73.9145 -8.1725),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20021127,175559,-16.6754,-73.168,23,5.3,20223006,POINT (-73.168 -16.6754),,,,,
20021128,25619,-13.4605,-69.7549,97,4.5,20223006,POINT (-69.7549 -13.4605),1787.0,PUNO,CARABAYA,COASA,210304
20021128,41432,-9.3782,-77.7969,15,4.8,20223006,POINT (-77.7969 -9.3782),330.0,ANCASH,YUNGAY,SHUPLUY,022007
20021128,60240,-18.2031,-69.8911,143,5.2,20223006,POINT (-69.8911 -18.2031),,,,,
20021128,192356,-15.7629,-69.4533,198,5.3,20223006,POINT (-69.4533 -15.7629),,,,,
20021128,194040,-6.7935,-80.5572,37,4.9,20223006,POINT (-80.5572 -6.7935),,,,,
20021129,73142,-14.769,-72.0287,50,4.8,20223006,POINT (-72.0287 -14.769),1806.0,AREQUIPA,CONDESUYOS,CAYARANI,040603
20021201,24646,-11.077,-79.7495,29,5.6,20223006,POINT (-79.7495 -11.077),,,,,
20021201,151244,-13.2729,-71.1617,113,4.7,20223006,POINT (-71.1617 -13.2729),961.0,CUSCO,PAUCARTAMBO,KOSÑIPATA,081106
20021202,43512,-10.0572,-74.8744,31,4.6,20223006,POINT (-74.8744 -10.0572),1828.0,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306
20021203,184826,-4.1372,-77.8091,123,4.9,20223006,POINT (-77.8091 -4.1372),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
20021204,164656,-14.9765,-75.6852,42,4.7,20223006,POINT (-75.6852 -14.9765),,,,,
20021206,83117,-15.278,-71.172,63,4.1,20223006,POINT (-71.172 -15.278),875.0,CUSCO,ESPINAR,CONDOROMA,080802
20021207,190839,-16.3011,-74.1297,23,5.0,20223006,POINT (-74.1297 -16.3011),,,,,
20021211,101750,-8.4588,-80.3899,28,5.3,20223006,POINT (-80.3899 -8.4588),,,,,
20021212,235019,-13.3133,-76.1311,49,4.5,20223006,POINT (-76.1311 -13.3133),659.0,ICA,CHINCHA,PUEBLO NUEVO,110207
20021213,33153,-16.4045,-74.0574,43,4.5,20223006,POINT (-74.0574 -16.4045),,,,,
20021213,94629,-16.6137,-71.0823,141,4.5,20223006,POINT (-71.0823 -16.6137),1556.0,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,180203
20021213,163109,-15.526,-71.774,9,5.6,20223006,POINT (-71.774 -15.526),48.0,AREQUIPA,CAYLLOMA,LARI,040510
20021214,2625,-16.9905,-71.3892,84,4.8,20223006,POINT (-71.3892 -16.9905),1548.0,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101
20021214,34223,-15.775,-71.811,33,4.2,20223006,POINT (-71.811 -15.775),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20021214,114157,-9.7069,-80.0045,16,4.8,20223006,POINT (-80.0045 -9.7069),,,,,
20021215,40522,-5.477,-81.008,33,4.3,20223006,POINT (-81.008 -5.477),,,,,
20021216,162800,-16.711,-70.242,143,4.3,20223006,POINT (-70.242 -16.711),1549.0,MOQUEGUA,MARISCAL NIETO,CARUMAS,180102
20021219,55437,-9.534,-78.492,100,4.1,20223006,POINT (-78.492 -9.534),,,,,
20021220,2802,-13.193,-75.2843,104,4.7,20223006,POINT (-75.2843 -13.193),1000.0,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401
20021224,231134,-13.2478,-74.6643,83,4.6,20223006,POINT (-74.6643 -13.2478),1011.0,HUANCAVELICA,ANGARAES,LIRCAY,090301
20021226,93641,-7.5857,-74.1411,123,4.9,20223006,POINT (-74.1411 -7.5857),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20021226,100323,-17.3627,-72.3072,31,4.6,20223006,POINT (-72.3072 -17.3627),,,,,
20021228,135141,-15.2332,-72.665,110,5.2,20223006,POINT (-72.665 -15.2332),55.0,AREQUIPA,LA UNION,ALCA,040802
20021229,53625,-16.7657,-72.0079,13,4.6,20223006,POINT (-72.0079 -16.7657),71.0,AREQUIPA,AREQUIPA,VITOR,040125
20021229,192030,-10.5703,-74.661,80,4.7,20223006,POINT (-74.661 -10.5703),1828.0,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306
20021229,214251,-8.3917,-75.1807,72,4.6,20223006,POINT (-75.1807 -8.3917),1630.0,UCAYALI,PADRE ABAD,CURIMANA,250303
20030102,2112,-17.4679,-72.7787,46,5.6,20223006,POINT (-72.7787 -17.4679),,,,,
20030102,200439,-12.3306,-76.6552,92,4.7,20223006,POINT (-76.6552 -12.3306),1453.0,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,150731
20030104,33432,-17.676,-72.75,33,4.4,20223006,POINT (-72.75 -17.676),,,,,
20030107,5912,-13.6581,-75.2525,55,4.6,20223006,POINT (-75.2525 -13.6581),1711.0,HUANCAVELICA,HUAYTARA,TAMBO,090616
20030107,142507,-11.4169,-73.4522,29,4.6,20223006,POINT (-73.4522 -11.4169),299.0,JUNIN,SATIPO,RIO TAMBO,120608
20030108,44507,-9.4709,-75.6303,49,5.4,20223006,POINT (-75.6303 -9.4709),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
20030109,70259,-18.0372,-70.7408,33,5.8,20223006,POINT (-70.7408 -18.0372),1572.0,TACNA,TACNA,SAMA,230109
20030109,85940,-18.297,-71.121,41,4.5,20223006,POINT (-71.121 -18.297),,,,,
20030109,102936,-17.8327,-71.773,24,5.0,20223006,POINT (-71.773 -17.8327),,,,,
20030111,162715,-14.6316,-75.6548,53,4.6,20223006,POINT (-75.6548 -14.6316),921.0,ICA,ICA,SANTIAGO,110111
20030113,14334,-11.1035,-78.4542,37,4.7,20223006,POINT (-78.4542 -11.1035),,,,,
20030113,204734,-7.1046,-75.9578,135,4.6,20223006,POINT (-75.9578 -7.1046),570.0,LORETO,UCAYALI,PAMPA HERMOSA,160604
20030116,180922,-12.1851,-74.8716,106,4.5,20223006,POINT (-74.8716 -12.1851),158.0,HUANCAVELICA,TAYACAJA,PICHOS,090722
20030117,60151,-5.192,-81.179,33,4.3,20223006,POINT (-81.179 -5.192),127.0,PIURA,PAITA,PAITA,200501
20030117,142111,-17.489,-71.3845,45,4.5,20223006,POINT (-71.3845 -17.489),,,,,
20030118,110216,-5.8515,-80.8364,36,4.8,20223006,POINT (-80.8364 -5.8515),1517.0,PIURA,SECHURA,SECHURA,200801
20030121,192112,-15.3063,-71.7597,147,4.7,20223006,POINT (-71.7597 -15.3063),1656.0,AREQUIPA,CAYLLOMA,CAYLLOMA,040505
20030123,192006,-8.1463,-74.7054,42,4.6,20223006,POINT (-74.7054 -8.1463),1632.0,UCAYALI,CORONEL PORTILLO,YARINACOCHA,250105
20030124,12048,-11.1919,-78.5213,55,4.7,20223006,POINT (-78.5213 -11.1919),,,,,
20030124,62837,-12.7132,-77.0207,37,4.5,20223006,POINT (-77.0207 -12.7132),,,,,
20030126,220329,-8.4479,-75.5499,43,4.8,20223006,POINT (-75.5499 -8.4479),1630.0,UCAYALI,PADRE ABAD,CURIMANA,250303
20030128,5343,-16.0291,-74.5493,29,5.5,20223006,POINT (-74.5493 -16.0291),,,,,
20030130,210313,-14.2587,-72.942,110,4.6,20223006,POINT (-72.942 -14.2587),1241.0,APURIMAC,ANTABAMBA,PACHACONAS,030306
20030131,81837,-11.5059,-74.8598,39,4.8,20223006,POINT (-74.8598 -11.5059),772.0,JUNIN,SATIPO,PAMPA HERMOSA,120605
20030131,165444,-3.4873,-77.7617,129,5.5,20223006,POINT (-77.7617 -3.4873),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
20030205,90442,-14.2818,-74.1559,114,4.5,20223006,POINT (-74.1559 -14.2818),838.0,AYACUCHO,LUCANAS,AUCARA,050602
20030207,110720,-9.5016,-74.8943,34,4.7,20223006,POINT (-74.8943 -9.5016),566.0,HUANUCO,PUERTO INCA,YUYAPICHIS,100905
20030207,214644,-3.252,-77.207,100,4.7,20223006,POINT (-77.207 -3.252),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
20030208,840,-7.9476,-76.0763,43,4.5,20223006,POINT (-76.0763 -7.9476),572.0,SAN MARTIN,BELLAVISTA,ALTO BIAVO,220202
20030209,30015,-8.6303,-79.4533,27,4.7,20223006,POINT (-79.4533 -8.6303),,,,,
20030209,112910,-16.7348,-74.2331,27,4.8,20223006,POINT (-74.2331 -16.7348),,,,,
20030209,121133,-15.8394,-75.3021,66,4.7,20223006,POINT (-75.3021 -15.8394),,,,,
20030209,134948,-14.1664,-76.0176,47,4.6,20223006,POINT (-76.0176 -14.1664),1536.0,ICA,ICA,ICA,110101
20030210,44030,-15.5015,-73.6707,46,4.5,20223006,POINT (-73.6707 -15.5015),1864.0,AREQUIPA,CARAVELI,QUICACHA,040312
20030210,100250,-15.4814,-74.1407,65,5.0,20223006,POINT (-74.1407 -15.4814),1665.0,AREQUIPA,CARAVELI,HUANUHUANU,040309
20030210,150629,-12.5191,-75.2485,70,4.5,20223006,POINT (-75.2485 -12.5191),1042.0,HUANCAVELICA,HUANCAVELICA,VILCA,090116
20030210,205034,-14.7914,-73.0483,86,4.8,20223006,POINT (-73.0483 -14.7914),823.0,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,050703
20030214,104054,-11.1248,-77.2045,126,4.5,20223006,POINT (-77.2045 -11.1248),397.0,LIMA,HUAURA,SAYAN,150811
20030214,224412,-13.1668,-78.1814,36,5.4,20223006,POINT (-78.1814 -13.1668),,,,,
20030214,235218,-12.4459,-74.3753,140,4.6,20223006,POINT (-74.3753 -12.4459),1697.0,AYACUCHO,HUANTA,AYAHUANCO,050402
20030217,40942,-10.0991,-78.591,26,5.0,20223006,POINT (-78.591 -10.0991),,,,,
20030219,23636,-3.5815,-81.327,51,4.6,20223006,POINT (-81.327 -3.5815),,,,,
20030220,200704,-18.2247,-71.0994,28,5.8,20223006,POINT (-71.0994 -18.2247),,,,,
20030220,224749,-18.674,-71.001,33,5.0,20223006,POINT (-71.001 -18.674),,,,,
20030221,3758,-5.3497,-80.838,11,4.8,20223006,POINT (-80.838 -5.3497),1532.0,PIURA,PIURA,LA UNION,200110
20030221,190928,-15.0243,-71.8543,40,5.0,20223006,POINT (-71.8543 -15.0243),1656.0,AREQUIPA,CAYLLOMA,CAYLLOMA,040505
20030222,233226,-10.5116,-79.0381,30,4.9,20223006,POINT (-79.0381 -10.5116),,,,,
20030301,45350,-8.5609,-73.367,178,5.8,20223006,POINT (-73.367 -8.5609),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
20030302,103122,-8.9997,-79.9552,21,4.6,20223006,POINT (-79.9552 -8.9997),,,,,
20030303,71341,-12.4648,-75.4356,110,4.9,20223006,POINT (-75.4356 -12.4648),1104.0,JUNIN,HUANCAYO,CHONGOS ALTO,120108
20030304,43829,-17.604,-70.3689,116,5.0,20223006,POINT (-70.3689 -17.604),1568.0,TACNA,TACNA,INCLAN,230105
20030304,145841,-14.3952,-76.2688,43,4.5,20223006,POINT (-76.2688 -14.3952),,,,,
20030306,31654,-12.2245,-77.5946,20,4.9,20223006,POINT (-77.5946 -12.2245),,,,,
20030306,194204,-7.6235,-76.1375,43,4.9,20223006,POINT (-76.1375 -7.6235),572.0,SAN MARTIN,BELLAVISTA,ALTO BIAVO,220202
20030308,105405,-12.5033,-75.5675,116,4.9,20223006,POINT (-75.5675 -12.5033),636.0,LIMA,YAUYOS,HUANTAN,151016
20030309,105545,-11.9756,-74.9516,118,4.6,20223006,POINT (-74.9516 -11.9756),1090.0,JUNIN,HUANCAYO,PARIAHUANCA,120124
20030310,11108,-16.5376,-73.9149,54,4.8,20223006,POINT (-73.9149 -16.5376),,,,,
20030312,165221,-18.3428,-71.5567,29,4.9,20223006,POINT (-71.5567 -18.3428),,,,,
20030312,181629,-7.8199,-74.4761,150,5.0,20223006,POINT (-74.4761 -7.8199),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20030312,202230,-18.5137,-71.1101,68,4.8,20223006,POINT (-71.1101 -18.5137),,,,,
20030313,5620,-10.5841,-78.6081,38,4.6,20223006,POINT (-78.6081 -10.5841),,,,,
20030313,40412,-14.0745,-76.0827,65,4.6,20223006,POINT (-76.0827 -14.0745),1539.0,ICA,PISCO,PARACAS,110505
20030314,72456,-8.0421,-74.003,147,4.7,20223006,POINT (-74.003 -8.0421),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20030314,104325,-15.3245,-72.9846,21,5.0,20223006,POINT (-72.9846 -15.3245),62.0,AREQUIPA,LA UNION,TORO,040811
20030315,110543,-12.2469,-74.0191,110,4.7,20223006,POINT (-74.0191 -12.2469),156.0,JUNIN,SATIPO,VIZCATAN DEL ENE,120609
20030315,142414,-10.1962,-73.1381,138,4.8,20223006,POINT (-73.1381 -10.1962),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
20030316,185038,-11.2264,-78.316,19,4.5,20223006,POINT (-78.316 -11.2264),,,,,
20030317,155342,-15.8298,-74.4504,26,4.6,20223006,POINT (-74.4504 -15.8298),,,,,
20030318,214518,-10.719,-74.6023,60,4.5,20223006,POINT (-74.6023 -10.719),1828.0,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306
20030320,13525,-8.3725,-79.9278,31,5.3,20223006,POINT (-79.9278 -8.3725),,,,,
20030320,145914,-14.6444,-74.1309,92,4.5,20223006,POINT (-74.1309 -14.6444),824.0,AYACUCHO,LUCANAS,PUQUIO,050601
20030323,73606,-10.5649,-76.0054,62,4.7,20223006,POINT (-76.0054 -10.5649),1181.0,PASCO,PASCO,TICLACAYAN,190110
20030326,124325,-16.6819,-71.3849,46,4.5,20223006,POINT (-71.3849 -16.6819),1667.0,AREQUIPA,AREQUIPA,POLOBAYA,040114
20030327,125830,-3.1513,-76.999,139,5.3,20223006,POINT (-76.999 -3.1513),1742.0,LORETO,DATEM DEL MARAÑON,ANDOAS,160706
20030328,12904,-10.3147,-73.4435,109,4.5,20223006,POINT (-73.4435 -10.3147),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
20030328,62919,-12.7305,-75.753,87,4.9,20223006,POINT (-75.753 -12.7305),1461.0,LIMA,YAUYOS,TUPE,151031
20030329,32330,-15.9848,-74.3937,23,4.5,20223006,POINT (-74.3937 -15.9848),,,,,
20030331,220823,-10.369,-74.8036,32,5.2,20223006,POINT (-74.8036 -10.369),1828.0,PASCO,OXAPAMPA,PUERTO BERMUDEZ,190306
20030402,102518,-17.4187,-71.5328,38,4.5,20223006,POINT (-71.5328 -17.4187),,,,,
20030404,75040,-17.417,-69.233,180,4.1,20223006,POINT (-69.233 -17.417),,,,,
20030404,81620,-9.9149,-79.6831,28,4.8,20223006,POINT (-79.6831 -9.9149),,,,,
20030407,55831,-13.621,-72.1378,32,4.6,20223006,POINT (-72.1378 -13.621),1768.0,CUSCO,CUSCO,CCORCA,080102
20030407,173217,-18.0217,-70.648,111,4.9,20223006,POINT (-70.648 -18.0217),1572.0,TACNA,TACNA,SAMA,230109
20030410,101326,-14.9581,-74.2977,59,4.5,20223006,POINT (-74.2977 -14.9581),820.0,AYACUCHO,LUCANAS,SAISA,050614
20030411,61540,-4.2705,-77.5837,123,4.9,20223006,POINT (-77.5837 -4.2705),1348.0,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,010403
20030413,20853,-16.0509,-73.6431,21,4.6,20223006,POINT (-73.6431 -16.0509),1660.0,AREQUIPA,CARAVELI,ATICO,040303
20030414,35242,-17.9058,-70.7384,97,4.8,20223006,POINT (-70.7384 -17.9058),1572.0,TACNA,TACNA,SAMA,230109
20030414,40851,-6.723,-80.0706,38,4.6,20223006,POINT (-80.0706 -6.723),,,,,
20030414,140503,-11.8388,-75.2408,83,4.7,20223006,POINT (-75.2408 -11.8388),736.0,JUNIN,HUANCAYO,QUICHUAY,120127
20030415,191423,-12.0137,-77.4352,53,4.5,20223006,POINT (-77.4352 -12.0137),,,,,
20030418,34020,-16.6585,-73.644,69,4.9,20223006,POINT (-73.644 -16.6585),,,,,
20030418,124743,-6.7462,-80.8596,26,4.7,20223006,POINT (-80.8596 -6.7462),,,,,
20030421,61503,-7.9018,-75.6844,144,4.9,20223006,POINT (-75.6844 -7.9018),567.0,LORETO,UCAYALI,CONTAMANA,160601
20030421,102016,-10.7226,-74.8789,45,4.8,20223006,POINT (-74.8789 -10.7226),302.0,JUNIN,CHANCHAMAYO,PICHANAQUI,120303
20030422,44159,-10.348,-76.5469,42,4.7,20223006,POINT (-76.5469 -10.348),528.0,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,101007
20030423,15907,-12.1283,-76.1417,118,4.5,20223006,POINT (-76.1417 -12.1283),1443.0,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,150721
20030426,2755,-15.4575,-75.9019,35,4.9,20223006,POINT (-75.9019 -15.4575),,,,,
20030426,20453,-5.2253,-77.946,144,4.9,20223006,POINT (-77.946 -5.2253),1124.0,AMAZONAS,CONDORCANQUI,NIEVA,010401
20030426,125248,-12.538,-77.1658,51,4.5,20223006,POINT (-77.1658 -12.538),,,,,
20030427,225729,-8.3385,-71.9458,668,6.2,20223006,POINT (-71.9458 -8.3385),,,,,
20030430,213849,-8.0993,-75.0047,46,4.6,20223006,POINT (-75.0047 -8.0993),1858.0,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,250106
20030502,73232,-16.46,-74.2063,11,4.7,20223006,POINT (-74.2063 -16.46),,,,,
20030503,4533,-12.1404,-72.4391,23,5.3,20223006,POINT (-72.4391 -12.1404),948.0,CUSCO,LA CONVENCION,MEGANTONI,080914
20030503,121744,-17.9331,-70.5925,60,4.6,20223006,POINT (-70.5925 -17.9331),1572.0,TACNA,TACNA,SAMA,230109
20030504,81920,-12.4373,-76.9446,47,4.5,20223006,POINT (-76.9446 -12.4373),,,,,
20030504,91001,-17.0574,-72.8778,49,4.6,20223006,POINT (-72.8778 -17.0574),,,,,
20030505,82430,-15.3803,-71.065,169,5.5,20223006,POINT (-71.065 -15.3803),875.0,CUSCO,ESPINAR,CONDOROMA,080802
20030508,14732,-14.1371,-74.5309,106,4.8,20223006,POINT (-74.5309 -14.1371),848.0,AYACUCHO,HUANCA SANCOS,SANCOS,050301
20030508,163301,-12.9661,-77.3944,50,5.9,20223006,POINT (-77.3944 -12.9661),,,,,
20030510,35232,-8.623,-73.7951,115,4.6,20223006,POINT (-73.7951 -8.623),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
20030513,151700,-9.6245,-75.1609,50,5.2,20223006,POINT (-75.1609 -9.6245),566.0,HUANUCO,PUERTO INCA,YUYAPICHIS,100905
20030516,22812,-13.1697,-73.8683,139,4.8,20223006,POINT (-73.8683 -13.1697),976.0,AYACUCHO,LA MAR,CHILCAS,050504
20030516,23726,-15.0854,-76.0594,26,5.0,20223006,POINT (-76.0594 -15.0854),,,,,
20030516,63320,-14.9163,-75.7108,44,5.0,20223006,POINT (-75.7108 -14.9163),,,,,
20030516,63833,-15.0663,-76.0568,25,4.9,20223006,POINT (-76.0568 -15.0663),,,,,
20030516,64409,-15.0298,-75.9,35,4.7,20223006,POINT (-75.9 -15.0298),,,,,
20030517,165502,-9.3237,-78.9142,43,4.5,20223006,POINT (-78.9142 -9.3237),,,,,
20030517,235411,-14.6297,-75.2901,54,4.6,20223006,POINT (-75.2901 -14.6297),905.0,ICA,NASCA,CHANGUILLO,110302
20030518,61717,-14.3497,-73.2455,42,4.7,20223006,POINT (-73.2455 -14.3497),1231.0,APURIMAC,AYMARAES,CHALHUANCA,030401
20030518,211410,-14.4565,-74.5675,68,4.6,20223006,POINT (-74.5675 -14.4565),827.0,AYACUCHO,LUCANAS,OTOCA,050613
20030518,223125,-7.2765,-74.3453,154,4.6,20223006,POINT (-74.3453 -7.2765),1349.0,LORETO,REQUENA,ALTO TAPICHE,160502
20030520,200107,-17.2795,-74.152,44,4.9,20223006,POINT (-74.152 -17.2795),,,,,
20030522,101500,-9.3687,-75.7246,136,4.7,20223006,POINT (-75.7246 -9.3687),289.0,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,100602
20030522,121446,-13.5366,-75.6096,105,4.8,20223006,POINT (-75.6096 -13.5366),1071.0,ICA,PISCO,HUANCANO,110502
20030524,3047,-14.8335,-71.8824,134,5.8,20223006,POINT (-71.8824 -14.8335),1656.0,AREQUIPA,CAYLLOMA,CAYLLOMA,040505
20030525,185407,-13.518,-72.0044,79,5.0,20223006,POINT (-72.0044 -13.518),1705.0,CUSCO,CUSCO,CUSCO,080101
20030526,94300,-9.644,-75.1847,32,6.0,20223006,POINT (-75.1847 -9.644),566.0,HUANUCO,PUERTO INCA,YUYAPICHIS,100905
20030526,233142,-11.677,-77.8811,65,4.7,20223006,POINT (-77.8811 -11.677),,,,,
20030527,83351,-12.5058,-74.1981,117,4.5,20223006,POINT (-74.1981 -12.5058),1699.0,AYACUCHO,HUANTA,LLOCHEGUA,050408
20030528,212645,-12.6008,-77.3694,20,5.8,20223006,POINT (-77.3694 -12.6008),,,,,
20030529,25118,-8.9751,-78.1229,129,4.8,20223006,POINT (-78.1229 -8.9751),378.0,ANCASH,SANTA,CACERES DEL PERU,021802
20030529,31243,-2.157,-76.26,161,4.1,20223006,POINT (-76.26 -2.157),,,,,
20030529,44847,-12.6758,-77.2603,32,4.9,20223006,POINT (-77.2603 -12.6758),,,,,
20030529,104201,-12.6871,-77.5985,12,4.7,20223006,POINT (-77.5985 -12.6871),,,,,
20030601,162011,-12.6136,-75.3473,113,4.5,20223006,POINT (-75.3473 -12.6136),1035.0,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,090102
20030601,223554,-11.5059,-73.175,26,4.9,20223006,POINT (-73.175 -11.5059),948.0,CUSCO,LA CONVENCION,MEGANTONI,080914
20030602,1338,-8.972,-75.0886,119,4.9,20223006,POINT (-75.0886 -8.972),297.0,HUANUCO,PUERTO INCA,TOURNAVISTA,100904
20030602,114341,-12.7655,-76.9939,33,4.5,20223006,POINT (-76.9939 -12.7655),,,,,
20030603,234018,-14.8177,-75.0211,53,4.9,20223006,POINT (-75.0211 -14.8177),904.0,ICA,NASCA,NASCA,110301
20030603,235115,-16.8181,-73.2854,23,4.8,20223006,POINT (-73.2854 -16.8181),,,,,
20030603,235756,-17.6455,-73.0957,31,6.2,20223006,POINT (-73.0957 -17.6455),,,,,
20030604,5139,-17.1031,-73.0517,34,4.6,20223006,POINT (-73.0517 -17.1031),,,,,
20030604,54759,-10.4568,-79.1888,18,4.9,20223006,POINT (-79.1888 -10.4568),,,,,
20030605,182453,-17.4167,-72.7474,41,4.6,20223006,POINT (-72.7474 -17.4167),,,,,
20030605,193615,-10.4781,-77.7182,34,4.6,20223006,POINT (-77.7182 -10.4781),18.0,LIMA,BARRANCA,PARAMONGA,150202
20030606,172015,-15.0183,-71.0926,159,4.6,20223006,POINT (-71.0926 -15.0183),894.0,CUSCO,ESPINAR,PALLPATA,080805
20030608,12303,-10.0889,-79.4589,27,4.5,20223006,POINT (-79.4589 -10.0889),,,,,
20030608,205158,-6.206,-76.0257,150,4.7,20223006,POINT (-76.0257 -6.206),1411.0,SAN MARTIN,LAMAS,BARRANQUITA,220503
20030609,111718,-17.4162,-73.4848,48,4.8,20223006,POINT (-73.4848 -17.4162),,,,,
20030610,74524,-11.3692,-75.0803,53,4.7,20223006,POINT (-75.0803 -11.3692),777.0,JUNIN,JAUJA,MONOBAMBA,120419
20030610,80744,-14.1858,-72.3908,84,5.0,20223006,POINT (-72.3908 -14.1858),1717.0,APURIMAC,GRAU,PROGRESO,030708
20030611,95138,-17.6183,-72.8732,28,4.9,20223006,POINT (-72.8732 -17.6183),,,,,
20030611,173232,-10.1636,-75.5392,45,4.7,20223006,POINT (-75.5392 -10.1636),1833.0,PASCO,OXAPAMPA,POZUZO,190305
20030611,175810,-14.6178,-75.4872,51,4.5,20223006,POINT (-75.4872 -14.6178),921.0,ICA,ICA,SANTIAGO,110111
20030613,44300,-12.5167,-77.1607,46,4.5,20223006,POINT (-77.1607 -12.5167),,,,,
20030613,91157,-9.4343,-78.6131,55,4.5,20223006,POINT (-78.6131 -9.4343),,,,,
20030613,103259,-6.4297,-79.7421,89,5.0,20223006,POINT (-79.7421 -6.4297),1501.0,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,140304
20030613,132045,-11.5691,-76.6841,23,4.5,20223006,POINT (-76.6841 -11.5691),1850.0,LIMA,CANTA,SANTA ROSA DE QUIVES,150407
20030613,190256,-10.8805,-74.2561,144,4.8,20223006,POINT (-74.2561 -10.8805),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
20030613,215231,-12.885,-77.2042,19,4.6,20223006,POINT (-77.2042 -12.885),,,,,
20030613,220117,-10.473,-74.9988,142,4.6,20223006,POINT (-74.9988 -10.473),1830.0,PASCO,OXAPAMPA,VILLA RICA,190307
20030615,173407,-16.0734,-75.0673,48,4.7,20223006,POINT (-75.0673 -16.0734),,,,,
20030616,95226,-16.0795,-74.1093,28,4.7,20223006,POINT (-74.1093 -16.0795),,,,,
